Question,achiever,active,adaptable,agile,ambitious,attentive,calm,caring,clever,confident,conformer,cooperative,copes-well,creative,dependable,devoted,discretion,dynamic,effort,energetic,focused,friendly,grateful,improviser,independent,logical,methodical,obedient,optimistic,organized,patient,pleased,practical,prioritizing,proactivity,problem-solving,scattered,shrewd,solver,sophisticated,sturdiness,task-oriented,wise
1,0.553018332,0.66196239,0.628540516,0.167301655,0.391108215,0.758505702,0.105643652,0.736591578,0.645207703,0.775870204,0.475468308,0.79663676,0.777668059,0.659513831,0.669943929,0.751532614,0.21686615,0.725748897,0.838335037,0.76937151,0.923555791,0.88014251,0.468964905,0.34543097,0.1941147,0.634212255,0.458010733,0.264553457,0.336401582,0.838611841,0.538760841,0.560293138,0.761472344,0.592586279,0.719079137,0.443074673,0.378831476,0.38352415,0.487908185,0.543424845,0.626995444,0.938051462,0.644822001
2,0.322470516,0.273336321,0.599832118,0.273404509,0.316125184,0.581804633,0.009425487,0.546246707,0.307212621,0.073460959,0.446430624,0.475040197,0.34690246,0.143200532,0.380258113,0.36506182,0.184203178,0.391285837,0.577587605,0.464987159,0.705581605,0.426295936,0.217342347,0.348087788,0.032275051,0.44640407,0.473158687,0.225892708,0.372836828,0.340990305,0.336272389,0.239572302,0.466011226,0.595733106,0.527900815,0.714233398,0.236111641,0.286163628,0.195063502,0.324300766,0.44542262,0.772946477,0.400749862
4,0.567670703,0.708125472,0.684981823,0.285348028,0.699569345,0.633655906,0.034597021,0.871231556,0.736885965,0.10059227,0.400515229,0.655893624,0.55782789,0.776586413,0.718205035,0.615178406,0.622065544,0.782785773,0.738839209,0.514559031,0.82192713,0.672435701,0.685868263,0.411181122,0.277176529,0.653407753,0.471844018,0.079747029,0.520165086,0.2668657,0.164712504,0.640155792,0.812288702,0.728820145,0.151138306,0.355463386,0.6321612,0.433282435,0.4666408,0.557607591,0.374001384,0.635222793,0.762139738
5,0.721112192,0.843979061,0.895126402,0.210848883,0.78588587,0.872112513,0.155200899,0.958739996,0.838047147,0.818701625,0.008863715,0.687644005,0.722484171,0.896662951,0.860007823,0.755795538,0.468415082,0.857281566,0.691596866,0.781199932,0.669194877,0.911310554,0.897290051,0.543095052,0.322639108,0.814079165,0.249266595,0.449630529,0.870136619,0.854858935,0.53199017,0.872621119,0.779705524,0.970632255,0.7790277,0.275636703,0.492050171,0.31868729,0.649136722,0.84123981,0.396561682,0.100343525,0.90649575
6,0.279366374,0.686065316,0.752450705,0.290934116,0.755720198,0.183193415,0.002638624,0.445939094,0.465821505,0.02514041,0.298472732,0.10961052,0.437603682,0.683986962,0.251651347,0.465339363,0.405194163,0.555420101,0.794562995,0.161511943,0.569172919,0.24589166,0.154441088,0.496792823,0.425020725,0.402634621,0.106286734,0.114124134,0.565836191,0.210555479,0.038300492,0.028832309,0.753387511,0.640560389,0.518259764,0.808269322,0.689974785,0.425845534,0.247202575,0.443753153,0.519093931,0.293530464,0.462197751
1,0.492585421,0.601744533,0.463163167,0.202226505,0.371767849,0.649736464,0.175058454,0.484958977,0.479435951,0.522183061,0.443541974,0.578932464,0.567163229,0.5811584,0.508752167,0.48416394,0.283112288,0.578662395,0.66671896,0.560153961,0.576847374,0.614231765,0.964010119,0.395929903,0.034854624,0.426451504,0.384448409,0.480518728,0.334207475,0.758279383,0.38297677,0.698627293,0.544251919,0.417279184,0.623773336,0.450012237,0.301622093,0.383107364,0.34074825,0.408227295,0.306379735,0.691459119,0.476861477
2,0.583857238,0.643704295,0.466313243,0.128551885,0.271361768,0.756502151,0.177416816,0.662529707,0.52105701,0.83938241,0.391137898,0.6327793,0.753598332,0.473597765,0.641853392,0.450565845,0.176217049,0.68714875,0.573831916,0.706234634,0.687339187,0.664433956,0.984852314,0.216287807,0.010616251,0.487427086,0.362490684,0.406436682,0.769484878,0.781763375,0.544360995,0.922845602,0.664344192,0.23011528,0.540346265,0.744523466,0.172572255,0.389518321,0.470591366,0.567299306,0.448820144,0.674810648,0.556437731
3,0.739873767,0.766418576,0.905907929,0.461537689,0.612879455,0.840559661,0.585309863,0.810314059,0.786176264,0.822066903,0.625676334,0.785669982,0.810497522,0.820514023,0.805931211,0.642976761,0.462373763,0.832813799,0.745983124,0.780851305,0.870430946,0.816696882,0.961535275,0.594240487,0.421663731,0.782982886,0.591355264,0.656608939,0.832034886,0.775639713,0.709934235,0.927231848,0.894327104,0.611424983,0.657813191,0.802501142,0.438923776,0.572170019,0.548343897,0.690983772,0.800385535,0.553238988,0.686979711
4,0.358440876,0.431041867,0.366249233,0.22263509,0.397539318,0.521020889,0.233327851,0.423287153,0.38036114,0.268523008,0.347942114,0.369942874,0.386849403,0.361883163,0.383791149,0.353157759,0.325419813,0.425592124,0.51661855,0.416044742,0.432029456,0.369197965,0.826542497,0.33570829,0.280568331,0.493751675,0.350887001,0.263575315,0.320926905,0.450351119,0.33299464,0.425507218,0.445428252,0.29700169,0.34858802,0.436448663,0.31607312,0.348018587,0.325839102,0.362800241,0.395613194,0.376836628,0.397817105
6,0.599738359,0.69936049,0.710813999,0.378534615,0.553766847,0.848451436,0.582031131,0.754439235,0.712645113,0.874467611,0.695922136,0.6245929,0.890670121,0.723196745,0.840287983,0.581168652,0.25965178,0.805787981,0.718342662,0.826676071,0.783993602,0.906972229,0.952731848,0.454278946,0.542965949,0.829419017,0.471946001,0.65991056,0.86372143,0.698452234,0.667081356,0.945749819,0.745051444,0.699176192,0.720014751,0.459811479,0.373693049,0.632798672,0.450169474,0.833866596,0.254009008,0.574958503,0.871748924
1,0.33603248,0.354361504,0.250912637,0.137799591,0.230958208,0.416898608,0.015285771,0.232537985,0.365004003,0.346472532,0.132920653,0.182871968,0.124741502,0.090570301,0.407330155,0.274408281,0.070202075,0.241472632,0.534206331,0.352256775,0.633801281,0.206868976,0.152188912,0.27148667,0.059177741,0.29968515,0.589320183,0.113582723,0.063719712,0.620301366,0.267713279,0.265169114,0.578899443,0.284256846,0.405526668,0.279873461,0.36878559,0.221089974,0.344666839,0.425309002,0.487490237,0.943956375,0.394269049
2,0.916617692,0.954573274,0.975257218,0.788916886,0.813095808,0.979032218,0.629940867,0.909142315,0.962027192,0.949874401,0.897218347,0.931479752,0.920130968,0.947631657,0.946879327,0.90195334,0.857400358,0.932076573,0.918358803,0.915827394,0.984693587,0.93312341,0.874721467,0.85665518,0.923521101,0.955963731,0.923305273,0.823957384,0.943136752,0.897413254,0.935215414,0.924815118,0.968945444,0.870819151,0.918844283,0.931706667,0.8163445,0.846262097,0.862472236,0.926873446,0.92157501,0.979865193,0.946651161
3,0.832269669,0.854896903,0.876401305,0.764503837,0.649694383,0.908176243,0.485064805,0.945622802,0.882682681,0.900968254,0.373461813,0.945324183,0.903964162,0.84302187,0.930512011,0.845714688,0.887147367,0.803315639,0.888115644,0.837879837,0.907474816,0.965881765,0.963379085,0.784946144,0.66502142,0.861440599,0.926736176,0.530853152,0.925753593,0.89059943,0.879167855,0.972430468,0.928497314,0.886779606,0.87142539,0.812391341,0.518707573,0.650721371,0.816187918,0.765966535,0.83751297,0.979901254,0.881155252
4,0.822628975,0.725577474,0.697640896,0.736033678,0.567843616,0.62708956,0.257788002,0.663201869,0.703266263,0.806390882,0.544471443,0.656383038,0.808819771,0.723395348,0.894365549,0.801146805,0.812326133,0.695074201,0.931441665,0.89270556,0.858657658,0.547528505,0.620915174,0.611694455,0.909227431,0.629056573,0.749390721,0.462098598,0.831712961,0.714216411,0.492143661,0.663046181,0.740825713,0.829675794,0.781894803,0.758506238,0.559146762,0.63544488,0.694394767,0.629462004,0.551051617,0.978835285,0.696923852
5,0.4433586,0.534112513,0.84356755,0.332753628,0.012066878,0.538371682,0.831564188,0.509637713,0.446989,0.888440669,0.615928829,0.788870871,0.720837593,0.359787285,0.804680586,0.312460154,0.48672083,0.390602291,0.055705033,0.211595476,0.611153901,0.831705034,0.865048945,0.3101179,0.262637526,0.690764427,0.36054194,0.325678051,0.793010116,0.498098791,0.962029338,0.819502473,0.803421557,0.972900033,0.307695478,0.146725938,0.477964699,0.311425209,0.354039341,0.055083439,0.223940402,0.368761957,0.66424334
6,0.594129026,0.763939083,0.900788367,0.598117471,0.434484363,0.716667295,0.200952977,0.523601592,0.8509866,0.676997185,0.564378679,0.720803559,0.883787692,0.829940081,0.810838819,0.575990438,0.728378952,0.716242194,0.747905552,0.671197236,0.836096108,0.854286432,0.596523702,0.341322362,0.439609915,0.830545783,0.792443216,0.212023452,0.79228121,0.69450736,0.875646591,0.822114825,0.880015433,0.392233402,0.597312748,0.418560088,0.632361829,0.577465177,0.590043843,0.655779898,0.666999698,0.756645501,0.867786884
1,0.185005561,0.371194482,0.886238158,0.080994591,0.479600489,0.44103843,0.025381893,0.105973959,0.664820015,0.966528833,0.227079049,0.494351953,0.195006907,0.715200543,0.836587012,0.299746335,0.17512852,0.215925604,0.224210858,0.779201806,0.474268138,0.935157239,0.23631306,0.33849141,0.099147081,0.457564265,0.202373102,0.075904295,0.521746755,0.196910217,0.281584918,0.1813647,0.656981289,0.107131563,0.632904589,0.397647798,0.296386659,0.243796408,0.153956458,0.542322397,0.322430581,0.307028681,0.626662791
2,0.691463947,0.79013288,0.834210992,0.492791325,0.666243732,0.784424841,0.191257969,0.95589906,0.811886191,0.649164259,0.607269585,0.833053827,0.830295563,0.525655329,0.823240638,0.68121177,0.777768791,0.780581713,0.926813126,0.761498094,0.762227833,0.908979118,0.752501369,0.63606149,0.407603681,0.776912332,0.269728214,0.654190302,0.713427126,0.772062659,0.870542467,0.722043753,0.886881053,0.690109968,0.770783067,0.89769417,0.525151491,0.478744656,0.813815534,0.753357828,0.756793439,0.134879038,0.845098138
3,0.681834817,0.737985611,0.651455283,0.332937121,0.642638326,0.807890534,0.017388528,0.816854894,0.793383598,0.618424356,0.18935065,0.633373797,0.602368534,0.807452202,0.61228919,0.654300511,0.541426957,0.811996162,0.881293952,0.846121252,0.8076545,0.610041976,0.69892633,0.548410475,0.309820056,0.573101461,0.484018952,0.326495707,0.096816763,0.816592395,0.572780371,0.71447885,0.863443494,0.502458274,0.78748101,0.943207324,0.433868915,0.608431995,0.576073945,0.667842805,0.599621356,0.883962333,0.794673085
4,0.703429818,0.758471012,0.827541947,0.315627158,0.518982708,0.334194839,0.104044713,0.602129698,0.731435835,0.293596476,0.59310323,0.515068889,0.613839447,0.581042886,0.710345924,0.594607711,0.296897233,0.795029461,0.850109458,0.775146544,0.924065053,0.591423213,0.38430059,0.5259431,0.058765031,0.803658724,0.665555418,0.216954708,0.458264768,0.448171943,0.041211434,0.57702738,0.863500953,0.593952656,0.773324251,0.929251492,0.321005136,0.527508795,0.958869338,0.597052395,0.598467708,0.049292855,0.695041299
5,0.566913724,0.719697595,0.831649244,0.211798653,0.632643819,0.805161119,0.105098039,0.932342589,0.700972557,0.73319304,0.497935504,0.788954318,0.753435493,0.539093435,0.79466629,0.662748158,0.302078098,0.734443843,0.665085614,0.729245722,0.847135782,0.830148041,0.632865608,0.439837277,0.227797642,0.695969224,0.239559308,0.373004705,0.580667734,0.627867162,0.681824505,0.728510439,0.810990572,0.90571928,0.709749043,0.576345384,0.356691003,0.379992485,0.558485866,0.542477071,0.617959917,0.094865337,0.779996872
6,0.445446819,0.675968766,0.843270838,0.34810859,0.497785926,0.630226016,0.037578363,0.595383584,0.535951197,0.420155972,0.472859204,0.512284398,0.534869015,0.5667063,0.44848752,0.420618087,0.256407976,0.68998915,0.675198436,0.629806459,0.621532917,0.346161067,0.487093538,0.282921135,0.139195859,0.575443864,0.382564127,0.270243585,0.64951092,0.480740935,0.389017731,0.646875441,0.796946585,0.593354762,0.626792431,0.704293132,0.353202969,0.456971318,0.463439763,0.529862225,0.549251556,0.507350206,0.658599257
3,0.908364236,0.946424186,0.961909771,0.832543075,0.835184336,0.929117441,0.714461088,0.935265183,0.962290883,0.96666044,0.891229987,0.911563337,0.914338827,0.941764414,0.95336473,0.877355635,0.798233449,0.955595732,0.932060003,0.953418076,0.938794732,0.929360151,0.94384563,0.838230193,0.853420794,0.953521788,0.906552255,0.834137857,0.890850306,0.93810004,0.888293147,0.975963056,0.962396741,0.850589275,0.92993927,0.93093133,0.835287631,0.834595203,0.860135972,0.939560115,0.867717564,0.9673298,0.950440407
4,0.404297203,0.383198768,0.458546609,0.183373168,0.38473323,0.785564959,0.135050446,0.289697379,0.341572672,0.31314075,0.359066129,0.462396562,0.368084073,0.275237679,0.370294124,0.336440265,0.281380147,0.529642224,0.3703233,0.309659541,0.795958817,0.382944703,0.279900849,0.251325071,0.205287978,0.342788219,0.415401757,0.171058208,0.246779338,0.751664996,0.913344145,0.299269259,0.365506738,0.407519162,0.210995987,0.282735527,0.298877895,0.343081951,0.293389946,0.389602512,0.303240001,0.6778512,0.396265686
5,0.727219701,0.754374027,0.857891262,0.439819902,0.65087831,0.856642246,0.644000173,0.843412519,0.918431342,0.901498139,0.664545298,0.807446241,0.801889777,0.735745966,0.882448971,0.637433529,0.502954364,0.916630626,0.756344676,0.86981833,0.837872744,0.871287048,0.853106797,0.64012742,0.303013682,0.914819539,0.838982582,0.62974292,0.935276031,0.750109911,0.684953034,0.893898845,0.882597387,0.886968136,0.80658257,0.837728858,0.43643412,0.673319519,0.731855035,0.627358317,0.727322876,0.726358116,0.909436166
6,0.624036908,0.898458302,0.900927186,0.328381717,0.698108017,0.92294234,0.683707178,0.896855235,0.821476221,0.863392651,0.946612895,0.975780308,0.882429361,0.713900685,0.874532223,0.936567307,0.690525711,0.835308015,0.846544385,0.838591039,0.889516532,0.92949295,0.975321293,0.551023245,0.075642318,0.902231812,0.783952117,0.956518531,0.754390061,0.854063988,0.791849434,0.929022968,0.858004391,0.808970213,0.891407073,0.604818583,0.542053759,0.519550264,0.728960037,0.671551466,0.761315346,0.85492605,0.788999617
1,0.898613453,0.683845222,0.553686023,0.455440789,0.796347499,0.605888784,0.089340553,0.567605197,0.61828655,0.875532866,0.428425759,0.454249203,0.74089247,0.557135224,0.739022195,0.500451028,0.277972251,0.809932888,0.85158062,0.758670509,0.618166387,0.652037621,0.777885437,0.488036603,0.278108329,0.592184842,0.489177734,0.214863166,0.545691788,0.560433149,0.463489324,0.913828433,0.634436786,0.551829696,0.742629945,0.302067608,0.46640864,0.406995386,0.450014204,0.600884616,0.709520221,0.728122354,0.678520143
2,0.221887305,0.225283831,0.301883489,0.061149668,0.223083854,0.344567925,0.003218047,0.23502326,0.202180311,0.114737771,0.127762645,0.124772012,0.188846543,0.171284586,0.199279249,0.198282316,0.121903747,0.241076395,0.452857524,0.315389276,0.348123252,0.123569548,0.252846241,0.183112115,0.129632831,0.209963098,0.160797313,0.118627295,0.094509371,0.169333518,0.242506325,0.238582537,0.275688708,0.131370351,0.152382195,0.884893656,0.317008227,0.164974064,0.247694641,0.227331236,0.25207001,0.842285454,0.205806464
3,0.049672082,0.057981085,0.054580241,0.018858116,0.053342052,0.120571218,0.01746447,0.14697507,0.085975021,0.056457903,0.049820662,0.057585403,0.130028725,0.057253581,0.046862505,0.067078501,0.028494738,0.337091625,0.110041611,0.091893092,0.14490065,0.097175799,0.097371854,0.039175831,0.029710438,0.093855716,0.033251435,0.027558915,0.064894326,0.082241632,0.105728298,0.068786129,0.093842395,0.124586985,0.065775409,0.042579178,0.157848552,0.046302691,0.04440983,0.06375502,0.059448589,0.040880285,0.075197384
4,0.457213342,0.361180872,0.351444751,0.235513493,0.449455023,0.361801803,0.17090781,0.35284549,0.372843057,0.347649038,0.252205878,0.291120172,0.357039601,0.291626155,0.377961427,0.28402108,0.255049884,0.309023619,0.41535002,0.403942496,0.392791867,0.320884287,0.376684338,0.279070467,0.236905426,0.369163603,0.315314978,0.190321848,0.414365143,0.357322097,0.262265086,0.402311176,0.389596134,0.249079511,0.280076981,0.265753597,0.249299794,0.281749547,0.250414282,0.360717654,0.288437098,0.29683426,0.404210359
5,0.202161342,0.335323274,0.289191514,0.091759674,0.278097004,0.454065204,0.077857785,0.58251816,0.366895854,0.329892844,0.151653752,0.277909636,0.211051136,0.205089673,0.452125937,0.257621586,0.179836392,0.29065302,0.425219506,0.454967618,0.588654637,0.735770762,0.315980226,0.26769042,0.020243365,0.438057095,0.259881139,0.125879243,0.257588595,0.508663893,0.283916533,0.383248538,0.350902438,0.693154275,0.274274021,0.13252902,0.298791498,0.154993594,0.283133537,0.237697408,0.321086973,0.05716636,0.481632859
6,0.667735755,0.818356931,0.854270577,0.550460577,0.618885279,0.969526589,0.473816246,0.960692763,0.780049443,0.97929436,0.692353129,0.986822188,0.831252754,0.816758513,0.86248374,0.858225107,0.48599261,0.833714664,0.893793523,0.952493787,0.836542964,0.985745847,0.996008575,0.380759954,0.288218707,0.838454366,0.417329073,0.96475184,0.970869422,0.675727546,0.961525619,0.990622163,0.785784125,0.612550855,0.876568854,0.103329532,0.338591814,0.295760632,0.426575571,0.626999497,0.458735347,0.398403406,0.825999141
1,0.882290423,0.710811198,0.613502741,0.034979183,0.679430008,0.918567419,0.247484043,0.821364939,0.746640146,0.922605336,0.833666682,0.863085151,0.741292596,0.687707603,0.944619596,0.638854086,0.053410336,0.609658301,0.746666253,0.717600822,0.823312521,0.965949655,0.977314711,0.128103793,0.148336485,0.685768902,0.591088712,0.874434292,0.915376723,0.893933475,0.61393249,0.897855461,0.532942832,0.488192827,0.914531946,0.408722848,0.230539992,0.075451486,0.488760233,0.950983286,0.022479663,0.903346419,0.744527042
2,0.504698992,0.519226432,0.391347408,0.136547565,0.39092952,0.741298556,0.051911376,0.859499395,0.488520414,0.622840226,0.409791201,0.637005806,0.606412768,0.468869239,0.539805114,0.437089026,0.374209285,0.438666493,0.797355592,0.592518091,0.625875533,0.684698343,0.979507446,0.382225424,0.20290029,0.478719682,0.508070767,0.56322062,0.908749044,0.53588742,0.570669949,0.917478263,0.665611446,0.453341633,0.596017718,0.882614017,0.301614612,0.349126399,0.364809573,0.488904297,0.487574995,0.88863945,0.619457185
3,0.649393499,0.795419335,0.741892874,0.288615078,0.605218589,0.861750543,0.583866,0.945561349,0.78698647,0.826031804,0.69754827,0.819668174,0.783974826,0.826413035,0.77098,0.718067467,0.381385863,0.756877303,0.802661955,0.775577486,0.848277926,0.937804461,0.972088099,0.446312696,0.279511124,0.768269658,0.530418396,0.753917277,0.90327692,0.669358373,0.77539736,0.925438881,0.825643361,0.846481502,0.782805204,0.396462619,0.424070984,0.406312168,0.632737398,0.579711497,0.712536335,0.940114439,0.794364691
